Format Version,1.23,Take Name,Take 2022-04-21 07.56.13 AM_014,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2022-04-21 12.49.50.635 DU.,Total Frames in Take,5062,Total Exported Frames,5062,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker
965,32.166667,-662.485046,327.505768,-1278.466064
966,32.200000,-663.566162,310.734131,-1277.790527
967,32.233333,-664.647827,294.006805,-1277.345947
968,32.266667,-665.917908,277.386414,-1276.523438
969,32.300000,-667.039307,260.793152,-1276.048706
970,32.333333,-668.383240,244.565536,-1275.586060
971,32.366667,-669.497681,227.910355,-1274.634277
972,32.400000,-671.034546,211.975250,-1274.289551
973,32.433333,-672.267883,195.668427,-1273.567993
974,32.466667,-673.466614,179.798935,-1272.848267
975,32.500000,-674.764038,164.076477,-1272.301147
976,32.533333,-676.143677,148.473892,-1271.722656
977,32.566667,-677.701904,133.467590,-1271.271240
978,32.600000,-679.328308,119.296692,-1270.720825
979,32.633333,-681.041626,105.729759,-1269.733887
980,32.666667,-682.916016,93.015411,-1269.429810
981,32.700000,-685.113770,81.150047,-1268.890503
982,32.733333,-687.468201,70.169975,-1268.166870
983,32.766667,-689.646851,60.212238,-1267.401978
984,32.800000,-691.633240,59.078030,-1267.759521
985,32.833333,-692.616699,63.692734,-1268.189209
986,32.866667,-693.589417,66.712715,-1268.759155
987,32.900000,-695.293945,67.294319,-1268.863892
988,32.933333,-696.703186,65.409393,-1269.057129
989,32.966667,-698.422119,61.612057,-1269.188599
990,33.000000,-698.604553,57.170101,-1270.404419
991,33.033333,-700.177246,58.500587,-1270.404419
992,33.066667,-701.313416,59.991856,-1269.496582
993,33.100000,-703.119690,59.998077,-1268.877319
994,33.133333,-703.881165,58.098404,-1269.278320
995,33.166667,-704.086243,57.560749,-1269.062988
996,33.200000,-704.372070,57.350525,-1268.824707
997,33.233333,-704.844177,57.322769,-1269.224121
998,33.266667,-704.989990,57.183243,-1269.356934
999,33.300000,-704.972839,57.128727,-1269.328979
1000,33.333333,-705.188293,57.153297,-1269.462402
1001,33.366667,-705.153931,57.126385,-1269.343506
1002,33.400000,-705.373840,57.102383,-1269.602783
1003,33.433333,-705.384766,57.104633,-1269.668823
1004,33.466667,-705.366699,57.074574,-1269.666016
1005,33.500000,-705.357239,57.076832,-1269.633179
1006,33.533333,-705.360046,57.067635,-1269.646729
1007,33.566667,-705.374084,57.077614,-1269.639893
1008,33.600000,-705.353455,57.079655,-1269.677246
1009,33.633333,-705.416687,57.049873,-1269.700073
1010,33.666667,-705.398132,57.086544,-1269.724976
1011,33.700000,-705.393250,57.071083,-1269.730103
1012,33.733333,-705.364868,57.057590,-1269.725098
1013,33.766667,-705.404358,57.076305,-1269.699829
1014,33.800000,-705.397278,57.064629,-1269.690063
1015,33.833333,-705.385742,57.074844,-1269.665405
1016,33.866667,-705.386169,57.085545,-1269.710815
1017,33.900000,-705.403259,57.068794,-1269.706909
1018,33.933333,-705.390808,57.053993,-1269.681274
1019,33.966667,-705.414978,57.050018,-1269.687744
1020,34.000000,-705.385254,57.064743,-1269.723633
1021,34.033333,-705.411560,57.067375,-1269.667725
1022,34.066667,-705.388611,57.071301,-1269.719482
1023,34.100000,-705.375244,57.078251,-1269.688843
1024,34.133333,-705.363403,57.047977,-1269.653809
1025,34.166667,-705.285339,57.061947,-1269.588623
1026,34.200000,-705.312988,57.058998,-1269.594238
1027,34.233333,-705.305176,57.044247,-1269.599487
1028,34.266667,-705.281494,57.055485,-1269.596313
1029,34.300000,-705.288818,57.051350,-1269.605957
1030,34.333333,-705.301880,57.054337,-1269.605103
1031,34.366667,-705.309082,57.052822,-1269.603149
1032,34.400000,-705.267700,57.073292,-1269.582520
1033,34.433333,-705.286316,57.037338,-1269.617554
1034,34.466667,-705.305481,57.064541,-1269.588501
1035,34.500000,-705.288147,57.064266,-1269.583984
1036,34.533333,-705.303650,57.075214,-1269.599731
1037,34.566667,-705.297302,57.059174,-1269.599854
1038,34.600000,-705.306335,57.063560,-1269.600342
1039,34.633333,-705.312805,57.073044,-1269.573975
1040,34.666667,-705.288879,57.065754,-1269.580200
1041,34.700000,-705.327148,57.064941,-1269.591309
1042,34.733333,-705.277588,57.030106,-1269.628052
1043,34.766667,-705.284668,57.076534,-1269.566528
1044,34.800000,-705.291321,57.048096,-1269.592041
1045,34.833333,-705.286499,57.060623,-1269.602905
1046,34.866667,-705.295654,57.039593,-1269.594482
1047,34.900000,-705.282715,57.022354,-1269.604126
1048,34.933333,-705.274719,57.042442,-1269.605591
1049,34.966667,-705.264221,57.051807,-1269.611450
1050,35.000000,-705.295715,57.047112,-1269.592651
1051,35.033333,-705.292419,57.037556,-1269.577271
1052,35.066667,-705.291077,57.038994,-1269.578003
1053,35.100000,-705.292908,57.054951,-1269.596924
1054,35.133333,-705.298096,57.053715,-1269.594238
1055,35.166667,-705.290344,57.057629,-1269.612061
1056,35.200000,-705.269348,57.043011,-1269.576538
1057,35.233333,-705.309998,57.043907,-1269.592529
1058,35.266667,-705.270264,57.054260,-1269.588623
1059,35.300000,-705.290344,57.059113,-1269.579834
1060,35.333333,-705.297729,57.035751,-1269.603027
1061,35.366667,-705.319885,57.054260,-1269.615112
1062,35.400000,-705.304321,57.028519,-1269.603760
1063,35.433333,-705.311890,57.045162,-1269.592407
1064,35.466667,-705.290283,57.042206,-1269.609985
1065,35.500000,-705.277100,57.056255,-1269.596069
1066,35.533333,-705.299744,57.022995,-1269.575562
1067,35.566667,-705.282715,57.034100,-1269.607910
1068,35.600000,-705.293274,57.066021,-1269.594849
1069,35.633333,-705.293884,57.050220,-1269.579468
1070,35.666667,-705.303894,57.077301,-1269.607910
1071,35.700000,-705.302795,57.045734,-1269.590088
1072,35.733333,-705.266418,57.038445,-1269.585205
1073,35.766667,-705.303223,57.045616,-1269.614990
1074,35.800000,-705.294006,57.053314,-1269.603271
1075,35.833333,-705.299377,57.042274,-1269.602661
1076,35.866667,-705.308594,57.046970,-1269.582886
1077,35.900000,-705.294922,57.042591,-1269.599487
1078,35.933333,-705.281128,57.046787,-1269.577515
1079,35.966667,-705.305847,57.022850,-1269.610962
1080,36.000000,-705.280823,57.053661,-1269.588135
1081,36.033333,-705.278015,57.054531,-1269.610474
1082,36.066667,-705.296936,57.043064,-1269.580200
1083,36.100000,-705.297058,57.067017,-1269.587646
1084,36.133333,-705.298645,57.059525,-1269.592163
1085,36.166667,-705.300476,57.042580,-1269.606812
1086,36.200000,-705.299683,57.043671,-1269.621948
1087,36.233333,-705.291870,57.061199,-1269.603516
1088,36.266667,-705.273376,57.026501,-1269.585449
1089,36.300000,-705.295105,57.078888,-1269.568604
1090,36.333333,-705.293335,57.061348,-1269.564087
1091,36.366667,-705.274780,57.070564,-1269.618530
1092,36.400000,-705.232056,57.062759,-1269.639404
1093,36.433333,-705.286011,57.070766,-1269.648926
1094,36.466667,-705.290955,57.102600,-1269.740234
1095,36.500000,-705.307983,57.065868,-1269.828857
1096,36.533333,-705.153076,57.096897,-1269.804932
1097,36.566667,-705.095459,57.130432,-1269.813232
1098,36.600000,-704.951965,57.127022,-1269.825928
1099,36.633333,-704.861816,57.187481,-1269.722656
1100,36.666667,-704.640381,57.718090,-1269.542969
1101,36.700000,-704.546875,58.870960,-1269.255493
1102,36.733333,-704.141296,60.826221,-1268.927124
1103,36.766667,-703.958740,64.609489,-1268.715454
1104,36.800000,-703.438599,69.619667,-1268.246826
1105,36.833333,-703.741638,77.118584,-1267.541748
1106,36.866667,-703.700378,87.475540,-1266.589478
1107,36.900000,-703.395569,101.166451,-1265.996216
1108,36.933333,-703.076660,117.883018,-1264.798828
1109,36.966667,-703.266785,136.764206,-1263.630493
1110,37.000000,-703.887024,158.059631,-1262.495483
1111,37.033333,-704.242920,180.794113,-1261.163330
1112,37.066667,-704.436401,204.847443,-1259.619751
1113,37.100000,-704.758972,229.928238,-1258.212158
1114,37.133333,-705.400513,256.001495,-1256.669434
1115,37.166667,-705.905396,282.970673,-1255.310059
1116,37.200000,-706.315369,310.725281,-1253.954468
1117,37.233333,-706.512085,338.883087,-1252.270996
1118,37.266667,-706.990845,367.661804,-1250.637573
1119,37.300000,-707.459473,396.676971,-1248.813354
1120,37.333333,-707.715881,426.101410,-1246.782227
1121,37.366667,-708.270935,455.658997,-1245.159302
1122,37.400000,-708.977173,485.370758,-1243.457764
1123,37.433333,-709.274658,515.029846,-1241.712158
1124,37.466667,-710.178345,544.732117,-1239.713013
1125,37.500000,-710.989258,574.239624,-1237.668457
1126,37.533333,-711.698853,603.356140,-1235.990234
1127,37.566667,-712.783325,631.980225,-1233.919312
1128,37.600000,-713.855713,660.476440,-1232.359253
1129,37.633333,-714.991455,688.210144,-1230.402344
1130,37.666667,-716.390137,715.457092,-1228.715820
1131,37.700000,-717.518433,741.895325,-1226.855835
1132,37.733333,-718.977905,767.908142,-1225.261108
1133,37.766667,-719.993164,792.909546,-1223.524536
1134,37.800000,-721.340637,817.232666,-1222.076294
1135,37.833333,-722.513672,840.789246,-1221.074219
1136,37.866667,-723.609863,863.212402,-1220.016724
1137,37.900000,-724.687683,884.959412,-1218.998657
1138,37.933333,-725.624329,905.616089,-1218.207275
1139,37.966667,-726.318542,925.380615,-1217.510864
1140,38.000000,-727.037781,944.022156,-1217.314575
1141,38.033333,-727.586670,961.849426,-1216.973511
1142,38.066667,-728.070251,978.444397,-1216.614502
1143,38.100000,-728.322083,993.934204,-1216.311646
1144,38.133333,-728.646851,1008.677124,-1216.326660
1145,38.166667,-728.676636,1022.176880,-1216.948853
1146,38.200000,-728.801025,1034.751831,-1217.132935
1147,38.233333,-728.925964,1046.251343,-1217.386841
1148,38.266667,-728.989563,1056.909180,-1217.551025
1149,38.300000,-728.870361,1066.447632,-1218.090454
1150,38.333333,-728.895935,1075.295410,-1218.442261
1151,38.366667,-728.811218,1082.927979,-1218.827026
1152,38.400000,-728.667542,1089.773438,-1219.322388
1153,38.433333,-728.470886,1096.039795,-1220.191406
1154,38.466667,-728.209961,1101.120483,-1220.781982
1155,38.500000,-727.954468,1105.612061,-1221.467163
1156,38.533333,-727.565796,1109.093140,-1222.035156
1157,38.566667,-727.249573,1112.061890,-1222.820801
1158,38.600000,-726.762756,1114.168091,-1223.927246
1159,38.633333,-726.174988,1115.630127,-1224.870972
1160,38.666667,-725.586975,1116.309570,-1225.680298
1161,38.700000,-724.947998,1116.359985,-1227.035522
1162,38.733333,-724.267151,1115.526611,-1228.035278
1163,38.766667,-723.522583,1114.602539,-1229.558838
1164,38.800000,-722.687988,1112.592041,-1231.129150
1165,38.833333,-721.902588,1110.154053,-1232.260254
1166,38.866667,-721.131348,1107.365112,-1233.784790
1167,38.900000,-720.148315,1103.746582,-1235.079102
1168,38.933333,-719.265381,1099.776978,-1236.749634
1169,38.966667,-718.426575,1095.361938,-1238.434448
1170,39.000000,-717.518738,1090.450562,-1239.961182
1171,39.033333,-716.860291,1085.038818,-1241.563721
1172,39.066667,-715.926880,1079.276489,-1242.852173
1173,39.100000,-715.203003,1073.260498,-1243.979614
1174,39.133333,-714.496826,1067.159912,-1245.125610
1175,39.166667,-713.721802,1060.620972,-1246.476074
1176,39.200000,-713.130737,1053.849365,-1247.537842
1177,39.233333,-712.559570,1046.859741,-1248.601440
1178,39.266667,-712.192505,1039.876465,-1249.439697
1179,39.300000,-711.790588,1032.858154,-1250.204102
1180,39.333333,-711.546509,1025.453857,-1250.636597
1181,39.366667,-711.130676,1017.960449,-1251.253418
1182,39.400000,-711.056030,1010.468262,-1251.720337
1183,39.433333,-711.008423,1002.826233,-1251.719116
1184,39.466667,-710.974304,995.001892,-1251.939331
1185,39.500000,-711.116577,987.124817,-1251.926880
1186,39.533333,-711.336182,979.328674,-1252.021240
1187,39.566667,-711.659363,971.490356,-1252.242554
1188,39.600000,-711.892029,963.426392,-1252.065308
1189,39.633333,-712.267029,955.556702,-1251.667969
1190,39.666667,-712.739563,947.505676,-1251.119019
1191,39.700000,-713.192078,939.283997,-1250.881348
1192,39.733333,-713.803589,931.310303,-1250.535889
1193,39.766667,-714.434753,923.407532,-1250.082520
1194,39.800000,-715.088623,915.322754,-1249.594116
1195,39.833333,-715.859558,907.223816,-1248.572266
1196,39.866667,-716.494507,899.399414,-1248.003906
1197,39.900000,-717.323364,891.458679,-1247.245972
1198,39.933333,-718.105530,883.513489,-1246.229248
1199,39.966667,-718.868652,875.942383,-1245.059692
1200,40.000000,-719.691833,868.383423,-1244.453735
1201,40.033333,-720.451782,860.984741,-1243.461792
1202,40.066667,-721.267822,853.495972,-1242.199707
1203,40.100000,-722.086609,846.099243,-1241.313232
1204,40.133333,-722.999695,839.067261,-1240.465454
1205,40.166667,-723.827393,832.129333,-1239.168823
1206,40.200000,-724.819641,825.294800,-1238.209106
1207,40.233333,-725.736206,818.734070,-1237.474365
1208,40.266667,-726.572144,812.278198,-1236.412598
1209,40.300000,-727.558960,805.881104,-1235.183350
1210,40.333333,-728.454346,799.861206,-1234.254761
1211,40.366667,-729.292236,793.956421,-1233.431641
1212,40.400000,-730.151855,788.030334,-1232.153442
1213,40.433333,-731.006165,782.424194,-1231.263794
1214,40.466667,-731.720154,777.007996,-1230.325195
1215,40.500000,-732.512878,771.877625,-1229.363159
1216,40.533333,-733.317871,766.778198,-1228.354248
1217,40.566667,-734.213684,761.753784,-1227.635742
1218,40.600000,-734.873474,757.009155,-1226.628906
1219,40.633333,-735.636841,752.525879,-1225.930908
1220,40.666667,-736.263794,748.188721,-1224.607666
1221,40.700000,-737.101135,743.855774,-1224.013184
1222,40.733333,-737.533264,740.146729,-1223.073975
1223,40.766667,-738.079407,736.126709,-1222.396729
1224,40.800000,-738.602905,732.381409,-1221.412109
1225,40.833333,-739.315979,728.799133,-1220.432983
1226,40.866667,-739.938599,725.456848,-1219.793701
1227,40.900000,-740.637451,722.328857,-1219.007690
1228,40.933333,-741.228271,719.141479,-1218.391479
1229,40.966667,-741.862732,716.469727,-1217.609741
1230,41.000000,-742.400208,713.671082,-1216.811768
1231,41.033333,-742.932373,711.161804,-1215.869385
1232,41.066667,-743.339905,708.802185,-1215.246216
1233,41.100000,-743.740601,706.685547,-1214.739502
1234,41.133333,-744.167358,704.456421,-1214.211182
1235,41.166667,-744.602417,702.667480,-1213.675659
1236,41.200000,-745.000977,700.932861,-1212.931152
1237,41.233333,-745.439026,699.070251,-1212.402710
1238,41.266667,-745.885681,697.491760,-1211.698975
1239,41.300000,-746.284302,696.224976,-1211.234863
1240,41.333333,-746.638611,694.975159,-1210.896484
1241,41.366667,-747.121155,693.881287,-1210.565918
1242,41.400000,-747.401245,692.942749,-1210.209229
1243,41.433333,-747.706116,692.070862,-1209.825439
1244,41.466667,-747.973999,691.528809,-1209.546509
1245,41.500000,-748.287720,691.116333,-1209.292114
1246,41.533333,-748.568176,690.794189,-1209.041504
1247,41.566667,-748.820801,690.688416,-1208.845459
1248,41.600000,-749.066284,690.660156,-1208.616455
1249,41.633333,-749.349365,690.688904,-1208.281860
1250,41.666667,-749.581055,690.913879,-1208.028198
1251,41.700000,-749.825195,691.213318,-1207.815796
1252,41.733333,-750.113586,691.784241,-1207.680908
1253,41.766667,-750.474670,692.279175,-1207.461060
1254,41.800000,-750.707031,692.888367,-1207.217773
1255,41.833333,-750.980347,693.604004,-1206.928101
1256,41.866667,-751.237732,694.318481,-1206.915894
1257,41.900000,-751.445679,695.371094,-1206.675415
1258,41.933333,-751.652344,696.318298,-1206.621460
1259,41.966667,-751.910156,697.520020,-1206.698120
1260,42.000000,-752.041321,698.582153,-1206.620361
1261,42.033333,-752.205383,699.563171,-1206.609497
1262,42.066667,-752.322693,700.549927,-1206.967651
1263,42.100000,-752.421936,701.854736,-1207.030151
1264,42.133333,-752.471497,702.968872,-1207.085083
1265,42.166667,-752.500793,704.073730,-1207.158447
1266,42.200000,-752.508301,705.234741,-1207.407349
1267,42.233333,-752.510681,706.570557,-1207.707886
1268,42.266667,-752.532227,707.791565,-1207.796753
1269,42.300000,-752.406311,708.926758,-1207.936890
1270,42.333333,-752.293213,710.103699,-1208.074097
1271,42.366667,-752.228882,711.628052,-1208.228149
1272,42.400000,-751.937988,712.938721,-1208.479858
1273,42.433333,-751.729980,714.126831,-1208.709229
1274,42.466667,-751.355408,715.409546,-1208.787964
1275,42.500000,-751.130188,717.015259,-1209.042358
1276,42.533333,-750.820984,718.393555,-1209.297729
1277,42.566667,-750.488342,719.503113,-1209.404297
1278,42.600000,-749.966980,720.903564,-1209.617432
1279,42.633333,-749.440613,722.136108,-1209.840088
1280,42.666667,-749.076294,723.507996,-1210.181396
1281,42.700000,-748.544250,724.881104,-1210.446655
1282,42.733333,-748.045715,726.313293,-1210.510620
1283,42.766667,-747.569153,727.577881,-1210.817261
1284,42.800000,-747.257202,728.822449,-1210.945923
1285,42.833333,-746.856750,730.415588,-1210.875977
1286,42.866667,-746.364136,731.859253,-1211.106934
1287,42.900000,-745.887146,732.992981,-1211.087646
1288,42.933333,-745.288208,734.349426,-1211.015259
1289,42.966667,-744.845276,735.676025,-1211.065552
1290,43.000000,-744.444946,737.125793,-1211.115723
1291,43.033333,-743.928772,738.535645,-1211.093994
1292,43.066667,-743.374207,740.111145,-1210.865356
1293,43.100000,-742.894775,741.605469,-1210.848145
1294,43.133333,-742.544922,743.337097,-1210.769409
1295,43.166667,-742.156128,745.095276,-1210.780884
1296,43.200000,-741.633911,746.795227,-1210.660522
1297,43.233333,-741.337219,748.492737,-1210.513306
1298,43.266667,-740.858704,750.677490,-1210.604980
1299,43.300000,-740.512878,752.486023,-1210.384277
1300,43.333333,-739.988892,754.416565,-1210.328125
1301,43.366667,-739.697693,756.671997,-1210.319214
1302,43.400000,-739.279724,758.871887,-1210.165771
1303,43.433333,-738.714478,761.005249,-1210.019409
1304,43.466667,-738.356079,763.363831,-1210.074219
1305,43.500000,-737.905762,765.709045,-1209.912964
1306,43.533333,-737.560974,767.832764,-1209.745728
1307,43.566667,-737.150696,770.335144,-1209.710449
1308,43.600000,-736.775879,772.546692,-1209.524780
1309,43.633333,-736.365662,774.913269,-1209.613770
1310,43.666667,-736.128418,777.203857,-1209.411621
1311,43.700000,-735.667847,779.443909,-1209.681519
1312,43.733333,-735.270264,781.618835,-1209.549561
1313,43.766667,-734.899841,783.901367,-1209.159546
1314,43.800000,-734.408386,786.033508,-1209.193726
1315,43.833333,-734.192688,788.079285,-1209.244507
1316,43.866667,-733.684509,790.088867,-1209.387695
1317,43.900000,-733.388428,791.824951,-1208.931274
1318,43.933333,-732.895630,793.529785,-1208.764404
1319,43.966667,-732.509705,794.999084,-1208.691284
1320,44.000000,-732.142578,796.308777,-1208.712280
1321,44.033333,-731.677124,797.558411,-1208.620117
1322,44.066667,-731.336365,798.587341,-1208.552612
1323,44.100000,-730.901367,799.451721,-1208.606567
1324,44.133333,-730.459106,800.114685,-1208.545166
1325,44.166667,-730.047852,800.843506,-1208.421387
1326,44.200000,-729.593567,801.493042,-1208.374878
1327,44.233333,-729.253601,801.994202,-1208.413086
1328,44.266667,-728.885620,802.376587,-1208.463745
1329,44.300000,-728.555176,802.705017,-1208.578491
1330,44.333333,-728.278503,802.893433,-1208.642822
1331,44.366667,-728.024963,803.015991,-1208.648315
1332,44.400000,-727.873352,803.061279,-1208.682861
1333,44.433333,-727.729614,803.042664,-1208.677612
1334,44.466667,-727.550293,803.000427,-1208.622925
1335,44.500000,-727.365601,802.888733,-1208.597290
1336,44.533333,-727.088013,802.658936,-1208.478516
1337,44.566667,-726.773682,802.417847,-1208.465332
1338,44.600000,-726.423706,802.184631,-1208.457886
1339,44.633333,-726.200684,801.905823,-1208.479004
1340,44.666667,-725.874817,801.501160,-1208.469849
1341,44.700000,-725.688721,801.183716,-1208.529175
1342,44.733333,-725.447693,800.821350,-1208.561523
1343,44.766667,-725.211365,800.535889,-1208.612305
1344,44.800000,-725.032104,800.156250,-1208.718506
1345,44.833333,-724.841064,799.853088,-1208.721191
1346,44.866667,-724.713135,799.580505,-1208.692505
1347,44.900000,-724.581055,799.244385,-1208.703735
1348,44.933333,-724.553101,798.895691,-1208.687744
1349,44.966667,-724.522888,798.608398,-1208.689209
1350,45.000000,-724.417664,798.297302,-1208.642578
1351,45.033333,-724.377014,797.982483,-1208.645996
1352,45.066667,-724.344238,797.679321,-1208.722534
1353,45.100000,-724.356323,797.291443,-1208.697632
1354,45.133333,-724.253296,796.885315,-1208.795410
1355,45.166667,-724.242371,796.508728,-1208.875000
1356,45.200000,-724.242798,796.135071,-1209.032471
1357,45.233333,-724.143494,795.701904,-1209.154785
1358,45.266667,-724.166931,795.413208,-1209.313477
1359,45.300000,-724.102661,795.150146,-1209.502808
1360,45.333333,-724.056824,794.820923,-1209.757202
1361,45.366667,-723.946533,794.458679,-1210.021118
1362,45.400000,-723.826050,794.096680,-1210.329590
1363,45.433333,-723.752747,793.684998,-1210.599609
1364,45.466667,-723.729187,793.280334,-1210.896362
1365,45.500000,-723.706970,792.875916,-1211.217041
1366,45.533333,-723.652710,792.518311,-1211.509521
1367,45.566667,-723.569153,792.201538,-1211.801514
1368,45.600000,-723.522583,791.836731,-1212.025024
1369,45.633333,-723.467468,791.555176,-1212.283569
1370,45.666667,-723.476868,791.249329,-1212.552490
1371,45.700000,-723.495239,791.007263,-1212.853394
1372,45.733333,-723.510437,790.801880,-1213.159912
1373,45.766667,-723.533081,790.600281,-1213.441895
1374,45.800000,-723.579102,790.439148,-1213.670654
1375,45.833333,-723.583374,790.373474,-1213.936768
1376,45.866667,-723.637390,790.297546,-1214.231323
1377,45.900000,-723.706299,790.287903,-1214.515991
1378,45.933333,-723.773499,790.281494,-1214.544678
1379,45.966667,-723.795349,790.301758,-1214.356689
1380,46.000000,-723.868042,790.344971,-1213.848999
1381,46.033333,-723.939758,790.416992,-1213.109985
1382,46.066667,-724.064026,790.569153,-1211.797363
1383,46.100000,-724.210571,790.658752,-1209.983887
1384,46.133333,-724.428162,790.742676,-1208.117188
1385,46.166667,-724.480896,790.967163,-1204.791382
1386,46.200000,-724.706604,791.128418,-1200.996948
1387,46.233333,-724.829102,791.364136,-1196.783447
1388,46.266667,-724.967102,791.527161,-1191.445313
1389,46.300000,-724.895813,791.568726,-1185.345947
1390,46.333333,-725.088318,791.693176,-1178.501709
1391,46.366667,-725.392944,791.909180,-1171.047363
1392,46.400000,-725.607544,791.946899,-1162.100098
1393,46.433333,-725.598511,792.116028,-1152.916626
1394,46.466667,-725.686035,792.212830,-1142.879761
1395,46.500000,-725.846863,792.348755,-1132.085571
1396,46.533333,-725.876709,792.412354,-1120.365723
1397,46.566667,-726.068176,792.465942,-1108.432373
1398,46.600000,-726.142090,792.704224,-1095.272217
1399,46.633333,-725.954224,792.779785,-1082.097412
1400,46.666667,-726.182007,792.989380,-1068.162109
1401,46.700000,-726.336121,793.295898,-1053.329712
1402,46.733333,-726.300415,793.449097,-1038.496460
1403,46.766667,-726.373840,793.671448,-1022.260681
1404,46.800000,-726.245178,793.856018,-1006.323669
1405,46.833333,-726.416260,793.900085,-989.611511
1406,46.866667,-726.495544,794.226868,-972.483643
1407,46.900000,-726.549438,794.425232,-954.614990
1408,46.933333,-726.510254,794.558716,-936.501221
1409,46.966667,-726.544617,794.713928,-917.998291
1410,47.000000,-726.459167,794.652893,-899.132751
1411,47.033333,-726.341492,794.768799,-879.875305
1412,47.066667,-726.253052,794.846802,-860.293884
1413,47.100000,-726.420898,794.683472,-840.262817
1414,47.133333,-726.225647,794.854919,-819.531921
1415,47.166667,-726.140076,794.827209,-798.919495
1416,47.200000,-726.210999,794.826111,-777.681458
1417,47.233333,-725.975220,794.989258,-756.338440
1418,47.266667,-726.015625,794.977234,-734.497009
1419,47.300000,-726.072327,795.008301,-712.832764
1420,47.333333,-725.952393,794.993958,-690.511475
1421,47.366667,-725.926392,794.905762,-667.962280
1422,47.400000,-726.088196,794.870361,-645.334351
1423,47.433333,-726.103271,794.776978,-622.552429
1424,47.466667,-725.956604,794.714661,-599.354614
1425,47.500000,-726.141479,794.468201,-575.922058
1426,47.533333,-726.302124,794.322327,-552.519470
1427,47.566667,-726.336365,794.283264,-529.062683
1428,47.600000,-726.351379,794.053406,-505.347656
1429,47.633333,-726.470215,793.925720,-481.505066
1430,47.666667,-726.668579,793.623840,-457.291534
1431,47.700000,-726.840393,793.182922,-433.016632
1432,47.733333,-727.103455,792.744324,-408.461029
1433,47.766667,-727.296021,792.317627,-383.673065
1434,47.800000,-727.329956,791.942932,-358.975098
1435,47.833333,-727.622314,791.445923,-334.087830
1436,47.866667,-727.830261,790.775391,-308.766235
1437,47.900000,-728.089905,790.161865,-283.510101
1438,47.933333,-728.331726,789.468079,-258.279846
1439,47.966667,-728.509888,788.869202,-232.795685
1440,48.000000,-728.689880,788.139282,-207.417419
1441,48.033333,-728.967468,787.548584,-181.706284
1442,48.066667,-729.125549,786.823242,-156.045929
1443,48.100000,-729.317261,786.023804,-129.877151
1444,48.133333,-729.513123,785.476013,-104.185699
1445,48.166667,-729.858154,784.659912,-78.384995
1446,48.200000,-729.886169,783.936401,-52.246429
1447,48.233333,-729.938660,783.200989,-25.752768
1448,48.266667,-730.113403,782.417908,0.204228
1449,48.300000,-730.066589,781.794800,26.502106
1450,48.333333,-730.372314,781.134583,53.103195
1451,48.366667,-730.440002,780.672974,79.201180
1452,48.400000,-730.616943,780.067749,105.690109
1453,48.433333,-730.605408,779.396606,132.257782
1454,48.466667,-730.673096,778.915771,158.751221
1455,48.500000,-730.760193,778.535400,185.202454
1456,48.533333,-730.664795,777.973633,212.122604
1457,48.566667,-730.873352,777.476013,238.772354
1458,48.600000,-730.701538,776.772827,265.155060
1459,48.633333,-730.956726,776.346802,292.224823
1460,48.666667,-730.900085,775.895569,318.876709
1461,48.700000,-731.125488,775.268616,345.725525
1462,48.733333,-731.150330,774.749390,372.631042
1463,48.766667,-731.384399,774.267883,399.308350
1464,48.800000,-731.216980,773.812622,425.768738
1465,48.833333,-731.309814,773.342102,452.758514
1466,48.866667,-731.294617,772.808105,479.249725
1467,48.900000,-731.699463,772.485657,505.905914
1468,48.933333,-731.740051,772.133911,532.788574
1469,48.966667,-731.986694,771.810608,559.308350
1470,49.000000,-732.023987,771.355835,585.909790
1471,49.033333,-732.425903,771.020691,612.681580
1472,49.066667,-732.327026,770.498901,639.360229
1473,49.100000,-732.605408,770.143311,665.727417
1474,49.133333,-733.030457,769.818665,692.506348
1475,49.166667,-733.229492,769.385071,718.963989
1476,49.200000,-733.624939,769.009521,745.383911
1477,49.233333,-733.939880,768.593750,771.928467
1478,49.266667,-734.229187,768.299255,798.323059
1479,49.300000,-734.580811,767.863708,824.842957
1480,49.333333,-734.966370,767.441956,851.173218
1481,49.366667,-735.454529,767.250488,877.583862
1482,49.400000,-735.700684,766.912231,904.161987
1483,49.433333,-736.137878,766.707581,930.548218
1484,49.466667,-736.442139,766.314514,956.767761
1485,49.500000,-736.910339,766.044067,983.115784
1486,49.533333,-737.104309,765.928833,1009.598877
1487,49.566667,-737.455811,765.664673,1036.006714
1488,49.600000,-737.699768,765.513245,1062.304199
1489,49.633333,-738.009033,765.502563,1088.324707
1490,49.666667,-738.065674,765.334351,1114.191406
1491,49.700000,-737.875488,765.333557,1139.930420
1492,49.733333,-737.338684,765.479919,1165.211670
1493,49.766667,-736.430908,765.278381,1190.090820
1494,49.800000,-735.155945,765.139587,1214.191772
1495,49.833333,-733.287415,765.088440,1237.701172
1496,49.866667,-731.013306,765.112061,1260.703125
1497,49.900000,-728.277954,765.061646,1283.229004
1498,49.933333,-724.973267,765.060181,1304.994263
1499,49.966667,-720.874878,765.133545,1325.966431
1500,50.000000,-716.143555,765.181091,1345.957886
