
test conditions 1, 2, 3
sim_time, real_time, base_link_1_px, base_link_1_py, base_link_1_pz, base_link_1_qw, base_link_1_qx, base_link_1_qy, base_link_1_qz, base_link_1_vx, base_link_1_vy, base_link_1_vz, base_link_1_wx, base_link_1_wy, base_link_1_wz, base_link_1_ax, base_link_1_ay, base_link_1_az, base_link_1_alphax, base_link_1_alphay, base_link_1_alphaz, 
93.692, , 84.3681, 67.094, 1.28904, 0.999999, 6.18751e-08, 4.96365e-05, -0.00124657, , , , , , , , , , , , , 
94.192, , 105.298, 67.0419, 1.28718, 0.999999, 6.35686e-08, 5.09951e-05, -0.00124657, , , , , , , , , , , , , 
94.692, , 128.228, 66.9847, 1.28507, 0.999999, 6.52622e-08, 5.23536e-05, -0.00124657, , , , , , , , , , , , , 
95.192, , 153.157, 66.9228, 1.28269, 0.999999, 6.69432e-08, 5.37122e-05, -0.00124668, , , , , , , , , , , , , 
95.692, , 178.03, 67.8909, 1.2801, 0.999999, 1.16838e-08, 5.50709e-05, -0.00163469, , , , , , , , , , , , , 
96.192, , 200.909, 70.8657, 1.27749, 0.999997, -1.05041e-07, 5.64297e-05, -0.00242607, , , , , , , , , , , , , 
96.692, , 221.798, 75.8502, 1.27498, 0.999994, -2.46014e-07, 5.77886e-05, -0.00336316, , , , , , , , , , , , , 
97.192, , 240.701, 82.8482, 1.27261, 0.999991, -3.97088e-07, 5.91474e-05, -0.00435058, , , , , , , , , , , , , 
97.692, , 257.621, 91.8635, 1.27041, 0.999986, -5.52853e-07, 6.05062e-05, -0.00535291, , , , , , , , , , , , , 
98.192, , 272.563, 102.9, 1.26839, 0.99998, -7.11201e-07, 6.1865e-05, -0.00635682, , , , , , , , , , , , , 
98.692, , 285.53, 115.962, 1.26656, 0.999973, -8.71274e-07, 6.32237e-05, -0.00735716, , , , , , , , , , , , , 
99.192, , 296.527, 131.053, 1.26494, 0.999965, -1.03268e-06, 6.45824e-05, -0.0083518, , , , , , , , , , , , , 
99.692, , 305.557, 148.177, 1.26352, 0.999956, -1.19521e-06, 6.59411e-05, -0.00933972, , , , , , , , , , , , , 
100.192, , 312.626, 167.338, 1.26233, 0.999947, -1.35871e-06, 6.72997e-05, -0.0103203, , , , , , , , , , , , , 
100.692, , 317.736, 188.54, 1.26137, 0.999936, -1.52305e-06, 6.86582e-05, -0.0112931, , , , , , , , , , , , , 
101.192, , 320.894, 211.787, 1.26065, 0.999925, -1.68811e-06, 7.00168e-05, -0.0122578, , , , , , , , , , , , , 
101.692, , 322.547, 237.071, 1.26016, 0.999913, -1.85377e-06, 7.13752e-05, -0.0132139, , , , , , , , , , , , , 
102.192, , 323.124, 263.237, 1.25986, 0.999906, -1.92942e-06, 7.27338e-05, -0.0136961, , , , , , , , , , , , , 
102.692, , 321.696, 287.576, 1.25977, 0.999913, -1.81065e-06, 7.40926e-05, -0.0131903, , , , , , , , , , , , , 
103.192, , 318.216, 309.968, 1.25996, 0.999924, -1.61291e-06, 7.54514e-05, -0.012299, , , , , , , , , , , , , 
103.692, , 312.687, 330.41, 1.26046, 0.999936, -1.38482e-06, 7.68102e-05, -0.01127, , , , , , , , , , , , , 
104.192, , 305.114, 348.897, 1.26128, 0.999948, -1.14482e-06, 7.81688e-05, -0.0101954, , , , , , , , , , , , , 
104.692, , 295.5, 365.425, 1.26245, 0.999959, -8.99968e-07, 7.95274e-05, -0.00910989, , , , , , , , , , , , , 
105.192, , 283.851, 379.991, 1.26396, 0.999968, -6.53043e-07, 8.08858e-05, -0.0080264, , , , , , , , , , , , , 
105.692, , 270.169, 392.588, 1.26583, 0.999976, -4.05189e-07, 8.22441e-05, -0.00695012, , , , , , , , , , , , , 
106.192, , 254.46, 403.214, 1.26807, 0.999983, -1.56943e-07, 8.36023e-05, -0.00588327, , , , , , , , , , , , , 
106.692, , 236.727, 411.863, 1.27068, 0.999988, 9.13852e-08, 8.49604e-05, -0.00482694, , , , , , , , , , , , , 
107.192, , 216.975, 418.532, 1.27369, 0.999993, 3.3957e-07, 8.63184e-05, -0.00378184, , , , , , , , , , , , , 
107.692, , 195.209, 423.216, 1.27708, 0.999996, 5.87416e-07, 8.76764e-05, -0.00274849, , , , , , , , , , , , , 
108.192, , 171.431, 425.913, 1.28088, 0.999999, 8.34465e-07, 8.90342e-05, -0.00172855, , , , , , , , , , , , , 
108.692, , 145.647, 427.037, 1.28509, 1, 1.04177e-06, 9.03922e-05, -0.000882516, , , , , , , , , , , , , 
109.192, , 118.72, 427.133, 1.2897, 1, 1.20001e-06, 9.17503e-05, -0.000243948, , , , , , , , , , , , , 
109.692, , 93.5537, 425.316, 1.29441, 1, 1.40901e-06, 9.31079e-05, 0.000592168, , , , , , , , , , , , , 
110.192, , 70.39, 421.502, 1.29896, 0.999999, 1.64117e-06, 9.44652e-05, 0.0015121, , , , , , , , , , , , , 
110.692, , 49.2323, 415.693, 1.30326, 0.999997, 1.88115e-06, 9.58224e-05, 0.00245412, , , , , , , , , , , , , 
111.192, , 30.0843, 407.895, 1.30725, 0.999994, 2.123e-06, 9.71795e-05, 0.00339499, , , , , , , , , , , , , 
111.692, , 12.95, 398.11, 1.31091, 0.999991, 2.36437e-06, 9.85365e-05, 0.0043258, , , , , , , , , , , , , 
112.192, , -2.16721, 386.343, 1.31421, 0.999986, 2.60424e-06, 9.98935e-05, 0.00524302, , , , , , , , , , , , , 
112.692, , -15.2635, 372.597, 1.31716, 0.999981, 2.84213e-06, 0.00010125, 0.00614511, , , , , , , , , , , , , 
113.192, , -26.3354, 356.875, 1.31973, 0.999975, 3.07772e-06, 0.000102607, 0.00703128, , , , , , , , , , , , , 
113.692, , -35.3794, 339.182, 1.32191, 0.999969, 3.31077e-06, 0.000103964, 0.00790104, , , , , , , , , , , , , 
114.192, , -42.392, 319.52, 1.32368, 0.999962, 3.54109e-06, 0.000105321, 0.00875403, , , , , , , , , , , , , 
114.692, , -47.3699, 297.894, 1.32504, 0.999954, 3.76848e-06, 0.000106678, 0.00958992, , , , , , , , , , , , , 
115.192, , -50.3098, 274.307, 1.32598, 0.999946, 3.99277e-06, 0.000108034, 0.0104084, , , , , , , , , , , , , 
115.692, , -51.3529, 249.462, 1.32648, 0.99994, 4.1259e-06, 0.000109392, 0.0109097, , , , , , , , , , , , , 
116.192, , -51.4344, 226.307, 1.32663, 0.999946, 3.94777e-06, 0.000110751, 0.0103599, , , , , , , , , , , , , 
116.692, , -51.2048, 205.159, 1.32659, 0.999956, 3.63176e-06, 0.000112112, 0.0093565, , , , , , , , , , , , , 
117.192, , -50.9094, 186.012, 1.32647, 0.999966, 3.26584e-06, 0.000113472, 0.00819711, , , , , , , , , , , , , 
117.692, , -50.6366, 168.866, 1.32633, 0.999976, 2.88358e-06, 0.000114833, 0.00699352, , , , , , , , , , , , , 
118.192, , -50.4139, 153.719, 1.3262, 0.999983, 2.49787e-06, 0.000116193, 0.00578794, , , , , , , , , , , , , 
118.692, , -50.2452, 140.571, 1.32609, 0.999989, 2.11381e-06, 0.000117554, 0.00459647, , , , , , , , , , , , , 
119.192, , -50.1259, 129.423, 1.29156, 0.999994, 1.73378e-06, 0.000118853, 0.00342544, , , , , , , , , , , , , 
119.692, , -50.0479, 120.275, 1.13033, 0.999997, 1.3586e-06, 0.000120163, 0.00227745, , , , , , , , , , , , , 
120.192, , -50.0023, 113.127, 0.912935, 0.999999, 9.88645e-07, 0.000121505, 0.00115369, , , , , , , , , , , , , 
120.692, , -49.9797, 107.978, 0.674907, 1, 6.24286e-07, 0.000122858, 5.47698e-05, , , , , , , , , , , , , 
121.192, , -49.9711, 104.83, 0.429301, 0.999999, 2.65807e-07, 0.000124215, -0.0010189, , , , , , , , , , , , , 
121.692, , -49.9682, 103.469, 0.180915, 0.999998, -5.71521e-08, 0.000125573, -0.00197979, , , , , , , , , , , , , 
122.192, , -49.9679, 103.133, 0.0249952, 0.999998, -5.31015e-08, -2.77755e-05, -0.00191271, , , , , , , , , , , , , 
122.692, , -49.9679, 103.133, 0.025, 0.999998, -1.35433e-11, 2.56652e-11, -0.00191267, , , , , , , , , , , , , 
123.192, , -49.9679, 103.133, 0.0249932, 0.999998, 6.73761e-08, 3.8041e-05, -0.00191263, , , , , , , , , , , , , 
123.692, , -49.9679, 103.133, 0.0249952, 0.999998, -5.30979e-08, -2.77755e-05, -0.00191258, , , , , , , , , , , , , 
124.192, , -49.9679, 103.133, 0.025, 0.999998, -1.35433e-11, 2.56652e-11, -0.00191254, , , , , , , , , , , , , 
124.692, , -49.9679, 103.133, 0.0249932, 0.999998, 6.73712e-08, 3.8041e-05, -0.0019125, , , , , , , , , , , , , 
125.192, , -49.9679, 103.133, 0.0249952, 0.999998, -5.30942e-08, -2.77755e-05, -0.00191245, , , , , , , , , , , , , 
125.692, , -49.9679, 103.133, 0.025, 0.999998, -1.35433e-11, 2.56653e-11, -0.00191241, , , , , , , , , , , , , 
126.192, , -49.9679, 103.133, 0.0249932, 0.999998, 6.73663e-08, 3.8041e-05, -0.00191237, , , , , , , , , , , , , 
126.692, , -49.9679, 103.133, 0.0249952, 0.999998, -5.30906e-08, -2.77755e-05, -0.00191232, , , , , , , , , , , , , 
127.192, , -49.9679, 103.133, 0.025, 0.999998, -1.35433e-11, 2.56653e-11, -0.00191228, , , , , , , , , , , , , 
127.692, , -49.9678, 103.133, 0.08733, 0.999998, 4.66158e-09, 4.11225e-06, -0.00191256, , , , , , , , , , , , , 
128.192, , -49.9678, 103.133, 0.266399, 0.999998, 7.33376e-09, 5.51036e-06, -0.00191272, , , , , , , , , , , , , 
128.692, , -49.9678, 103.133, 0.490331, 0.999998, 9.95948e-09, 6.88355e-06, -0.00191277, , , , , , , , , , , , , 
129.192, , -49.9678, 103.133, 0.730751, 0.999998, 1.25683e-08, 8.24757e-06, -0.00191278, , , , , , , , , , , , , 
129.692, , -49.9678, 103.133, 0.97723, 0.999998, 1.5171e-08, 9.60822e-06, -0.00191278, , , , , , , , , , , , , 
130.192, , -49.9678, 103.133, 1.15895, 0.999998, 1.76216e-08, 1.08893e-05, -0.00191277, , , , , , , , , , , , , 
130.692, , -49.9678, 103.133, 1.22709, 0.999998, 2.01485e-08, 1.22101e-05, -0.00191275, , , , , , , , , , , , , 
131.192, , -49.9678, 103.133, 1.25213, 0.999998, 2.27213e-08, 1.35549e-05, -0.00191274, , , , , , , , , , , , , 
131.692, , -49.9678, 103.133, 1.26134, 0.999998, 2.5311e-08, 1.49085e-05, -0.00191272, , , , , , , , , , , , , 
132.192, , -49.9678, 103.133, 1.26472, 0.999998, 2.7907e-08, 1.62653e-05, -0.0019127, , , , , , , , , , , , , 
132.692, , -49.9678, 103.133, 1.26596, 0.999998, 3.05054e-08, 1.76233e-05, -0.00191268, , , , , , , , , , , , , 
133.192, , -49.9678, 103.133, 1.26642, 0.999998, 3.31049e-08, 1.89818e-05, -0.00191266, , , , , , , , , , , , , 
133.692, , -49.9678, 103.133, 1.26659, 0.999998, 3.57047e-08, 2.03404e-05, -0.00191263, , , , , , , , , , , , , 
134.192, , -49.9678, 103.133, 1.26665, 0.999998, 3.83049e-08, 2.1699e-05, -0.00191261, , , , , , , , , , , , , 
134.692, , -49.9678, 103.133, 1.26667, 0.999998, 4.09052e-08, 2.30577e-05, -0.00191258, , , , , , , , , , , , , 
135.192, , -49.9678, 103.133, 1.26668, 0.999998, 4.35058e-08, 2.44164e-05, -0.00191255, , , , , , , , , , , , , 
135.692, , -49.9678, 103.133, 1.26668, 0.999998, 4.61065e-08, 2.57751e-05, -0.00191251, , , , , , , , , , , , , 
136.192, , -49.9678, 103.133, 1.26668, 0.999998, 4.87075e-08, 2.71338e-05, -0.00191248, , , , , , , , , , , , , 
136.692, , -49.9678, 103.133, 1.26668, 0.999998, 5.13087e-08, 2.84925e-05, -0.00191244, , , , , , , , , , , , , 
137.192, , -49.9678, 103.133, 1.26668, 0.999998, 5.39101e-08, 2.98512e-05, -0.00191241, , , , , , , , , , , , , 
137.692, , -49.9678, 103.133, 1.26668, 0.999998, 5.65117e-08, 3.12099e-05, -0.00191237, , , , , , , , , , , , , 
138.192, , -49.9678, 103.133, 1.26668, 0.999998, 5.91136e-08, 3.25686e-05, -0.00191233, , , , , , , , , , , , , 
138.692, , -49.9678, 103.133, 1.26668, 0.999998, 6.17157e-08, 3.39273e-05, -0.00191228, , , , , , , , , , , , , 
139.192, , -49.9678, 103.133, 1.26668, 0.999998, 6.43181e-08, 3.5286e-05, -0.00191224, , , , , , , , , , , , , 
139.692, , -49.9678, 103.133, 1.26668, 0.999998, 6.69208e-08, 3.66447e-05, -0.00191219, , , , , , , , , , , , , 
140.192, , -49.2871, 103.131, 1.26667, 0.999998, 6.95237e-08, 3.80034e-05, -0.00191214, , , , , , , , , , , , , 
140.692, , -46.6372, 103.121, 1.26658, 0.999998, 7.21268e-08, 3.9362e-05, -0.00191209, , , , , , , , , , , , , 
141.192, , -41.9872, 103.103, 1.26636, 0.999998, 7.47302e-08, 4.07206e-05, -0.00191204, , , , , , , , , , , , , 
141.692, , -35.3372, 103.077, 1.26597, 0.999998, 7.73339e-08, 4.20792e-05, -0.00191199, , , , , , , , , , , , , 
142.192, , -26.6873, 103.044, 1.26541, 0.999998, 7.99378e-08, 4.34378e-05, -0.00191193, , , , , , , , , , , , , 
142.692, , -16.0374, 103.004, 1.26467, 0.999998, 8.25421e-08, 4.47964e-05, -0.00191188, , , , , , , , , , , , , 
143.192, , -3.38748, 102.955, 1.26372, 0.999998, 8.51466e-08, 4.6155e-05, -0.00191182, , , , , , , , , , , , , 
143.692, , 11.2624, 102.899, 1.26257, 0.999998, 8.77515e-08, 4.75136e-05, -0.00191176, , , , , , , , , , , , , 
144.192, , 27.9123, 102.836, 1.26119, 0.999998, 9.03567e-08, 4.88721e-05, -0.0019117, , , , , , , , , , , , , 
144.692, , 46.5622, 102.764, 1.25958, 0.999998, 9.29622e-08, 5.02307e-05, -0.00191163, , , , , , , , , , , , , 
145.192, , 67.212, 102.685, 1.25772, 0.999998, 9.5568e-08, 5.15893e-05, -0.00191157, , , , , , , , , , , , , 
145.692, , 89.8618, 102.599, 1.25561, 0.999998, 9.81741e-08, 5.29478e-05, -0.00191151, , , , , , , , , , , , , 
146.192, , 114.512, 102.505, 1.25324, 0.999998, 1.00781e-07, 5.43064e-05, -0.00191144, , , , , , , , , , , , , 
146.692, , 140.752, 102.609, 1.2506, 0.999998, 8.98147e-08, 5.5665e-05, -0.00200265, , , , , , , , , , , , , 
147.192, , 165.598, 104.421, 1.24782, 0.999997, -8.62546e-10, 5.70238e-05, -0.00261732, , , , , , , , , , , , , 
147.692, , 188.454, 108.243, 1.24509, 0.999994, -1.33201e-07, 5.83828e-05, -0.00349083, , , , , , , , , , , , , 
148.192, , 209.324, 114.079, 1.24248, 0.99999, -2.82221e-07, 5.97417e-05, -0.00445645, , , , , , , , , , , , , 
148.692, , 228.212, 121.933, 1.24003, 0.999985, -4.38412e-07, 6.11006e-05, -0.00545236, , , , , , , , , , , , , 
149.192, , 245.122, 131.809, 1.23775, 0.999979, -5.98114e-07, 6.24595e-05, -0.0064555, , , , , , , , , , , , , 
149.692, , 260.059, 143.71, 1.23567, 0.999972, -7.59881e-07, 6.38184e-05, -0.00745711, , , , , , , , , , , , , 
150.192, , 273.025, 157.641, 1.23378, 0.999964, -9.231e-07, 6.51772e-05, -0.00845374, , , , , , , , , , , , , 
150.692, , 284.025, 173.605, 1.2321, 0.999955, -1.08747e-06, 6.6536e-05, -0.00944386, , , , , , , , , , , , , 
151.192, , 293.064, 191.607, 1.23065, 0.999946, -1.25281e-06, 6.78947e-05, -0.0104267, , , , , , , , , , , , , 
151.692, , 300.144, 211.65, 1.22942, 0.999935, -1.41898e-06, 6.92534e-05, -0.0114017, , , , , , , , , , , , , 
152.192, , 305.271, 233.738, 1.22843, 0.999924, -1.58585e-06, 7.0612e-05, -0.0123684, , , , , , , , , , , , , 
152.692, , 308.451, 257.874, 1.22769, 0.999911, -1.75329e-06, 7.19707e-05, -0.0133265, , , , , , , , , , , , , 
153.192, , 310.072, 283.815, 1.22718, 0.9999, -1.89975e-06, 7.33293e-05, -0.0141661, , , , , , , , , , , , , 
153.692, , 309.872, 308.665, 1.22692, 0.999902, -1.84154e-06, 7.4688e-05, -0.0139711, , , , , , , , , , , , , 
154.192, , 307.616, 331.571, 1.22693, 0.999913, -1.66405e-06, 7.60467e-05, -0.0131915, , , , , , , , , , , , , 
154.692, , 303.309, 352.531, 1.22725, 0.999926, -1.44097e-06, 7.74054e-05, -0.0122006, , , , , , , , , , , , , 
155.192, , 296.953, 371.54, 1.22789, 0.999938, -1.20026e-06, 7.87639e-05, -0.0111369, , , , , , , , , , , , , 
155.692, , 288.554, 388.594, 1.22887, 0.999949, -9.52561e-07, 8.01223e-05, -0.0100521, , , , , , , , , , , , , 
156.192, , 278.114, 403.688, 1.23021, 0.99996, -7.01994e-07, 8.14807e-05, -0.00896578, , , , , , , , , , , , , 
156.692, , 265.639, 416.819, 1.2319, 0.999969, -4.50221e-07, 8.28389e-05, -0.0078854, , , , , , , , , , , , , 
157.192, , 251.133, 427.981, 1.23395, 0.999977, -1.97977e-07, 8.4197e-05, -0.00681406, , , , , , , , , , , , , 
157.692, , 234.6, 437.171, 1.23639, 0.999983, 5.43553e-08, 8.55549e-05, -0.0057532, , , , , , , , , , , , , 
158.192, , 216.044, 444.385, 1.23921, 0.999989, 3.06519e-07, 8.69128e-05, -0.00470363, , , , , , , , , , , , , 
158.692, , 195.469, 449.617, 1.24242, 0.999993, 5.58306e-07, 8.82707e-05, -0.00366595, , , , , , , , , , , , , 
159.192, , 172.879, 452.863, 1.24604, 0.999997, 8.09525e-07, 8.96284e-05, -0.00264066, , , , , , , , , , , , , 
159.692, , 148.28, 454.334, 1.25007, 0.999999, 1.03872e-06, 9.09862e-05, -0.00171545, , , , , , , , , , , , , 
160.192, , 123.447, 454.301, 1.25444, 1, 1.24526e-06, 9.23438e-05, -0.000890454, , , , , , , , , , , , , 
160.692, , 100.603, 452.266, 1.25881, 1, 1.47837e-06, 9.37012e-05, 3.28072e-05, , , , , , , , , , , , , 
161.192, , 79.7592, 448.232, 1.26299, 1, 1.72077e-06, 9.50583e-05, 0.000984084, , , , , , , , , , , , , 
161.692, , 60.9195, 442.201, 1.26688, 0.999998, 1.96567e-06, 9.64153e-05, 0.00193655, , , , , , , , , , , , , 
162.192, , 44.0876, 434.179, 1.27045, 0.999996, 2.21041e-06, 9.77722e-05, 0.00287997, , , , , , , , , , , , , 
162.692, , 29.2671, 424.168, 1.27368, 0.999993, 2.45384e-06, 9.9129e-05, 0.00381029, , , , , , , , , , , , , 
163.192, , 16.4618, 412.172, 1.27655, 0.999989, 2.69543e-06, 0.000100486, 0.00472578, , , , , , , , , , , , , 
163.692, , 5.67534, 398.195, 1.27905, 0.999984, 2.93484e-06, 0.000101843, 0.00562557, , , , , , , , , , , , , 
164.192, , -3.08877, 382.241, 1.28116, 0.999979, 3.17183e-06, 0.000103199, 0.00650915, , , , , , , , , , , , , 
164.692, , -9.82702, 364.313, 1.28287, 0.999973, 3.40621e-06, 0.000104556, 0.00737611, , , , , , , , , , , , , 
165.192, , -14.536, 344.415, 1.28417, 0.999966, 3.63776e-06, 0.000105913, 0.00822612, , , , , , , , , , , , , 
165.692, , -17.2123, 322.55, 1.28505, 0.999959, 3.86631e-06, 0.000107269, 0.00905888, , , , , , , , , , , , , 
166.192, , -18.0856, 298.717, 1.2855, 0.999951, 4.09168e-06, 0.000108626, 0.00987412, , , , , , , , , , , , , 
166.692, , -18.0945, 274.177, 1.28561, 0.999948, 4.16282e-06, 0.000109984, 0.0101602, , , , , , , , , , , , , 
167.192, , -17.8241, 251.563, 1.28554, 0.999955, 3.9446e-06, 0.000111344, 0.00947587, , , , , , , , , , , , , 
167.692, , -17.4938, 230.95, 1.28539, 0.999965, 3.61383e-06, 0.000112704, 0.00842511, , , , , , , , , , , , , 
168.192, , -17.1882, 212.337, 1.28522, 0.999974, 3.24284e-06, 0.000114065, 0.00725113, , , , , , , , , , , , , 
168.692, , -16.9356, 195.724, 1.28507, 0.999982, 2.85925e-06, 0.000115426, 0.00604539, , , , , , , , , , , , , 
169.192, , -16.7411, 181.11, 1.28494, 0.999988, 2.47372e-06, 0.000116787, 0.00484247, , , , , , , , , , , , , 
169.692, , -16.6003, 168.496, 1.284, 0.999993, 2.09053e-06, 0.000118136, 0.00365562, , , , , , , , , , , , , 
170.192, , -16.5055, 157.881, 1.17929, 0.999997, 1.7118e-06, 0.000119416, 0.00249007, , , , , , , , , , , , , 
170.692, , -16.4477, 149.266, 0.982656, 0.999999, 1.33795e-06, 0.000120746, 0.00134803, , , , , , , , , , , , , 
171.192, , -16.4173, 142.651, 0.752252, 1, 9.69494e-07, 0.000122095, 0.000230496, , , , , , , , , , , , , 
171.692, , -16.4051, 138.037, 0.509445, 1, 6.06759e-07, 0.000123451, -0.00086198, , , , , , , , , , , , , 
172.192, , -16.4019, 135.42, 0.262084, 0.999998, 2.50382e-07, 0.000124809, -0.00192793, , , , , , , , , , , , , 
172.692, , -16.4014, 134.419, 0.0249971, 0.999997, -4.19151e-08, -1.5859e-05, -0.002643, , , , , , , , , , , , , 
173.192, , -16.4014, 134.419, 0.025, 0.999996, -1.57594e-11, 1.14568e-11, -0.00265399, , , , , , , , , , , , , 
173.692, , -16.4014, 134.419, 0.025, 0.999996, -1.57563e-11, 1.14538e-11, -0.00265396, , , , , , , , , , , , , 
174.192, , -16.4014, 134.419, 0.025, 0.999996, -1.57532e-11, 1.14509e-11, -0.00265393, , , , , , , , , , , , , 
174.692, , -16.4014, 134.419, 0.025, 0.999996, -1.575e-11, 1.14479e-11, -0.00265389, , , , , , , , , , , , , 
175.192, , -16.4014, 134.419, 0.025, 0.999996, -1.57469e-11, 1.14449e-11, -0.00265386, , , , , , , , , , , , , 
175.692, , -16.4014, 134.419, 0.025, 0.999996, -1.57438e-11, 1.1442e-11, -0.00265383, , , , , , , , , , , , , 
176.192, , -16.4014, 134.419, 0.025, 0.999996, -1.57407e-11, 1.1439e-11, -0.00265379, , , , , , , , , , , , , 
176.692, , -16.4014, 134.419, 0.025, 0.999996, -1.57375e-11, 1.1436e-11, -0.00265376, , , , , , , , , , , , , 
177.192, , -16.4014, 134.419, 0.025, 0.999996, -1.57344e-11, 1.14331e-11, -0.00265373, , , , , , , , , , , , , 
177.692, , -16.4014, 134.419, 0.025, 0.999996, -1.57313e-11, 1.14301e-11, -0.00265369, , , , , , , , , , , , , 
178.192, , -16.4014, 134.419, 0.025, 0.999996, -1.57281e-11, 1.14272e-11, -0.00265366, , , , , , , , , , , , , 
178.692, , -16.4014, 134.419, 0.114802, 0.999996, 3.74621e-09, 1.41177e-06, -0.00265366, , , , , , , , , , , , , 
179.192, , -16.4014, 134.419, 0.305923, 0.999996, 7.43856e-09, 2.80319e-06, -0.00265366, , , , , , , , , , , , , 
179.692, , -16.4014, 134.419, 0.534284, 0.999996, 1.1076e-08, 4.17391e-06, -0.00265366, , , , , , , , , , , , , 
180.192, , -16.4014, 134.419, 0.776331, 0.999996, 1.46933e-08, 5.53702e-06, -0.00265366, , , , , , , , , , , , , 
180.692, , -16.4014, 134.419, 1.02333, 0.999996, 1.82944e-08, 6.89405e-06, -0.00265366, , , , , , , , , , , , , 
181.192, , -16.4014, 134.419, 1.17632, 0.999996, 2.16743e-08, 8.16774e-06, -0.00265366, , , , , , , , , , , , , 
181.692, , -16.4014, 134.419, 1.23254, 0.999996, 2.51969e-08, 9.49519e-06, -0.00265366, , , , , , , , , , , , , 
182.192, , -16.4014, 134.419, 1.2532, 0.999996, 2.8772e-08, 1.08424e-05, -0.00265366, , , , , , , , , , , , , 
182.692, , -16.4014, 134.419, 1.2608, 0.999996, 3.23663e-08, 1.21969e-05, -0.00265366, , , , , , , , , , , , , 
183.192, , -16.4014, 134.419, 1.26359, 0.999996, 3.59677e-08, 1.3554e-05, -0.00265366, , , , , , , , , , , , , 
183.692, , -16.4014, 134.419, 1.26461, 0.999996, 3.95718e-08, 1.49122e-05, -0.00265366, , , , , , , , , , , , , 
184.192, , -16.4014, 134.419, 1.26499, 0.999996, 4.31767e-08, 1.62706e-05, -0.00265366, , , , , , , , , , , , , 
184.692, , -16.4014, 134.419, 1.26513, 0.999996, 4.67821e-08, 1.76293e-05, -0.00265366, , , , , , , , , , , , , 
185.192, , -16.4014, 134.419, 1.26518, 0.999996, 5.03875e-08, 1.89879e-05, -0.00265366, , , , , , , , , , , , , 
185.692, , -16.4014, 134.419, 1.2652, 0.999996, 5.3993e-08, 2.03466e-05, -0.00265366, , , , , , , , , , , , , 
186.192, , -16.4014, 134.419, 1.26521, 0.999996, 5.75985e-08, 2.17053e-05, -0.00265366, , , , , , , , , , , , , 
186.692, , -16.4014, 134.419, 1.26521, 0.999996, 6.12041e-08, 2.3064e-05, -0.00265366, , , , , , , , , , , , , 
187.192, , -16.4014, 134.419, 1.26521, 0.999996, 6.48096e-08, 2.44227e-05, -0.00265366, , , , , , , , , , , , , 
187.692, , -16.4014, 134.419, 1.26521, 0.999996, 6.84151e-08, 2.57814e-05, -0.00265366, , , , , , , , , , , , , 
188.192, , -16.4014, 134.419, 1.26521, 0.999996, 7.20206e-08, 2.71401e-05, -0.00265366, , , , , , , , , , , , , 
188.692, , -16.4014, 134.419, 1.26521, 0.999996, 7.56262e-08, 2.84988e-05, -0.00265366, , , , , , , , , , , , , 
189.192, , -16.4014, 134.419, 1.26521, 0.999996, 7.92317e-08, 2.98575e-05, -0.00265366, , , , , , , , , , , , , 
189.692, , -16.4014, 134.419, 1.26521, 0.999996, 8.28372e-08, 3.12162e-05, -0.00265366, , , , , , , , , , , , , 
190.192, , -16.4014, 134.419, 1.26521, 0.999996, 8.64428e-08, 3.25749e-05, -0.00265366, , , , , , , , , , , , , 
190.692, , -16.4014, 134.419, 1.26521, 0.999996, 9.00483e-08, 3.39336e-05, -0.00265366, , , , , , , , , , , , , 
191.192, , -16.3201, 134.419, 1.26521, 0.999996, 9.36538e-08, 3.52923e-05, -0.00265366, , , , , , , , , , , , , 
191.692, , -14.7502, 134.411, 1.26517, 0.999996, 9.72592e-08, 3.66509e-05, -0.00265366, , , , , , , , , , , , , 
192.192, , -11.1802, 134.392, 1.26503, 0.999996, 1.00865e-07, 3.80095e-05, -0.00265366, , , , , , , , , , , , , 
192.692, , -5.6103, 134.362, 1.26475, 0.999996, 1.0447e-07, 3.93682e-05, -0.00265366, , , , , , , , , , , , , 
193.192, , 1.95959, 134.322, 1.26431, 0.999996, 1.08075e-07, 4.07268e-05, -0.00265366, , , , , , , , , , , , , 
193.692, , 11.5295, 134.271, 1.2637, 0.999996, 1.1168e-07, 4.20854e-05, -0.00265366, , , , , , , , , , , , , 
194.192, , 23.0993, 134.21, 1.2629, 0.999996, 1.15286e-07, 4.34439e-05, -0.00265366, , , , , , , , , , , , , 
194.692, , 36.6691, 134.138, 1.2619, 0.999996, 1.18891e-07, 4.48025e-05, -0.00265366, , , , , , , , , , , , , 
195.192, , 52.2389, 134.055, 1.2607, 0.999996, 1.22496e-07, 4.61611e-05, -0.00265366, , , , , , , , , , , , , 
195.692, , 69.8086, 133.962, 1.25928, 0.999996, 1.26101e-07, 4.75197e-05, -0.00265366, , , , , , , , , , , , , 
196.192, , 89.3784, 133.858, 1.25763, 0.999996, 1.29707e-07, 4.88782e-05, -0.00265366, , , , , , , , , , , , , 
196.692, , 110.948, 133.743, 1.25573, 0.999996, 1.33312e-07, 5.02368e-05, -0.00265366, , , , , , , , , , , , , 
197.192, , 134.518, 133.618, 1.25359, 0.999996, 1.36917e-07, 5.15954e-05, -0.00265366, , , , , , , , , , , , , 
